subType,name,block,type,numLanes,project,route,length,dateInstalled,lon,lat
STRPRD,GUILFORD AVE,2000 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,117.2422373,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,2000 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,178.1847581,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,2100 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,61.64810464,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,2100 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,67.0266199,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,2100 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,115.6180586,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,2100 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,120.6368118,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,2200 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,76.75620391,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,2200 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,189.4035477,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,2300 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,144.681957,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,2300 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,243.0112291,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,2400 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,144.869114,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,2400 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,401.4002767,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,2500 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,416.292574,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,2600 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,228.0697006,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,2600 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,231.4139946,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,2700 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,232.5609073,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,2700 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,235.0503246,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,2800 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,232.9777817,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,2800 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,234.0147652,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,2900 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,464.6829975,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,3000 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,472.4082623,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,3100 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,198.338117,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,3100 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,202.1552301,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,3200 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,129.389476,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,3200 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,277.4526421,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,3300 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,232.4332825,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,3400 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,200.9350334,0,-76.6123281,39.309973
STRPRD,GUILFORD AVE,800 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE, ,381.8662368,2008,-76.6123281,39.309973
STRPRD,GUILFORD AVE,900 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE, ,152.8677067,2008,-76.6123281,39.309973
STRPRD,GUILFORD AVE,900 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE, ,213.8687168,2008,-76.6123281,39.309973
STRPRD,GUILFORD TERR, ,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,165.1627678,0,-76.6126307,39.3308177
STRPRD,GUILFORD TERR,3400 BLK GUILFORD TERR,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,13.72728144,0,-76.6126307,39.3308177
STRPRD,GUILFORD TERR,3400 BLK GUILFORD TERR,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,131.1892107,0,-76.6126307,39.3308177
STRPRD,GUILFORD TERR,3400 BLK GUILFORD TERR,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,158.4243776,0,-76.6126307,39.3308177
STRPRD,GUILFORD TERR,3400 BLK GUILFORD TERR,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,269.1279605,0,-76.6126307,39.3308177
STRPRD,GWYNN OAK AVE, ,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,192.1238599,2010,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE, ,BIKE LANE,2,OPERATION ORANGE CONE, ,22.46776706,2008,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE, ,BIKE LANE,2,OPERATION ORANGE CONE, ,23.27697534,2008,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,3600 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,467.2721593,2010,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,3600 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,659.0816228,2010,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,3700 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,648.7096109,2010,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,3700 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,651.5500352,2010,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,3800 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,446.7408884,2010,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,3800 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,448.6955016,2010,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,3900 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,69.00529105,2010,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,3900 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,90.88809959,2010,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,3900 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,201.937119,2010,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,3900 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,213.7879378,2010,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,4700 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,90.05444647,2008,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,4700 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,164.2465206,2008,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,4700 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,223.9638179,2008,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,4800 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,168.6034461,2008,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,4800 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,391.0597859,2008,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,5000 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,772.9905401,2008,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,5100 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,606.6073379,2008,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,5200 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,174.9553598,2008,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,5200 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,443.0097833,2008,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,5300 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,599.3799915,2008,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,5500 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,267.738506,2008,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,5500 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,664.2304658,2008,-76.7107022,39.3275298
STRPRD,GWYNN OAK AVE,5600 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,226.2772189,2008,-76.7107022,39.3275298
STRPRD,HAMLIN AVE, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,49.09990387,2010,-76.6817326,39.3532455
STRPRD,HAMLIN AVE,5500 BLK HAMLIN AVE,SHARROW,1,PARK HEIGHTS BIKE NETWORK,NORTHERN,129.6039088,2010,-76.6817326,39.3532455
STRPRD,HAMLIN AVE,5500 BLK HAMLIN AVE,SHARROW,1,PARK HEIGHTS BIKE NETWORK,NORTHERN,193.8964583,2010,-76.6817326,39.3532455
STRPRD,HILLEN ROAD, ,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,65.16350959,2007,-76.5824048,39.3565418
STRPRD,HILTON ROAD, ,SHARROW,2, , ,154.2042546,2012,-76.6693318,39.3284577
STRPRD,HILTON ROAD,3800 BLK HILTON ROAD,SHARROW,2, , ,172.563756,2012,-76.6693318,39.3284577
STRPRD,HILTON ROAD,3900 BLK HILTON ROAD,BIKE LANE,1, , ,177.7583151,2012,-76.6693318,39.3284577
STRPRD,HILTON ROAD,3900 BLK HILTON ROAD,SHARROW,2, , ,103.2891585,2012,-76.6693318,39.3284577
STRPRD,HILTON ROAD,3900 BLK HILTON ROAD,SHARROW,2, , ,263.1540809,2012,-76.6693318,39.3284577
STRPRD,HILTON ROAD,4000 BLK HILTON ROAD,BIKE LANE,1, , ,121.4300267,2012,-76.6693318,39.3284577
STRPRD,HILTON ROAD,4000 BLK HILTON ROAD,BIKE LANE,1, , ,584.154023,2012,-76.6693318,39.3284577
STRPRD,JACKSON ST,1300 BLK JACKSON ST,SIGNED ROUTE,1, ,FT McHENRY,76.63964235,0,-76.60506,39.271924
STRPRD,JACKSON ST,1300 BLK JACKSON ST,SIGNED ROUTE,1, ,FT McHENRY,116.6547528,0,-76.60506,39.271924
STRPRD,JACKSON ST,1400 BLK JACKSON ST,SIGNED ROUTE,1, ,FT McHENRY,112.2765372,0,-76.60506,39.271924
STRPRD,JACKSON ST,1400 BLK JACKSON ST,SIGNED ROUTE,1, ,FT McHENRY,133.3298643,0,-76.60506,39.271924
STRPRD,JACKSON ST,1400 BLK JACKSON ST,SIGNED ROUTE,1, ,FT McHENRY,138.882673,0,-76.60506,39.271924
STRPRD,KELLY AVE,1700 BLK KELLY AVE,BIKE LANE,1,TRAFFIC,NORTHERN,63.22417085,2008,-76.6565269,39.3661701
STRPRD,KELLY AVE,1700 BLK KELLY AVE,BIKE LANE,1,TRAFFIC,NORTHERN,477.6076102,2008,-76.6565269,39.3661701
STRPRD,KELLY AVE,1900 BLK KELLY AVE,BIKE LANE,1,TRAFFIC,NORTHERN,1575.143537,2008,-76.6565269,39.3661701
STRPRD,KELLY AVE,2000 BLK KELLY AVE,BIKE LANE,1,TRAFFIC,NORTHERN,1093.044155,2008,-76.6565269,39.3661701
STRPRD,KELLY AVE,2200 BLK KELLY AVE,BIKE LANE,1,TRAFFIC,NORTHERN,181.1469927,2008,-76.6565269,39.3661701
STRPRD,KESWICK ROAD, ,SHARROW,2,COLLEGETOWN, ,41.87484361,2007,-76.628422,39.3372211
STRPRD,KESWICK ROAD, ,SHARROW,2,COLLEGETOWN, ,76.96444222,2007,-76.628422,39.3372211
STRPRD,KESWICK ROAD,2900 BLK KESWICK ROAD,SHARROW,2,COLLEGETOWN, ,508.7009132,2007,-76.628422,39.3372211
STRPRD,KESWICK ROAD,3000 BLK KESWICK ROAD,SHARROW,2,COLLEGETOWN, ,14.58158256,2007,-76.628422,39.3372211
STRPRD,KESWICK ROAD,3000 BLK KESWICK ROAD,SHARROW,2,COLLEGETOWN, ,358.0037038,2007,-76.628422,39.3372211
STRPRD,KESWICK ROAD,3100 BLK KESWICK ROAD,SHARROW,2,COLLEGETOWN, ,447.9334034,2007,-76.628422,39.3372211
STRPRD,KESWICK ROAD,3200 BLK KESWICK ROAD,SHARROW,2,COLLEGETOWN, ,445.7342242,2007,-76.628422,39.3372211
STRPRD,LAKE DR, ,BIKE LANE,1,MAINTENANCE, ,2916.52893,2009,-76.5885841,39.3286953
STRPRD,LAKE DR, ,BIKE LANE,1,MAINTENANCE, ,3467.675242,2009,-76.5885841,39.3286953
STRPRD,LAKE MONTEBELLO DR,3700 BLK LAKE MONTEBELLO DR,BIKE LANE,1,COLLEGETOWN, ,259.6567246,2007,-76.5821372,39.3310211
STRPRD,LANCASTER ST, ,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,15.33626327,2010,-76.5951096,39.282485
STRPRD,LANCASTER ST, ,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,58.71854077,2010,-76.5951096,39.282485
STRPRD,LANCASTER ST,1500 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,198.5972809,2010,-76.5951096,39.282485
STRPRD,LANCASTER ST,1500 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,204.8976717,2010,-76.5951096,39.282485
STRPRD,LANCASTER ST,1600 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,87.82758612,2010,-76.5951096,39.282485
STRPRD,LANCASTER ST,1600 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,218.0898377,2010,-76.5951096,39.282485
STRPRD,LANCASTER ST,1600 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,245.4764501,2010,-76.5951096,39.282485
STRPRD,LANCASTER ST,1700 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,179.5476251,2010,-76.5951096,39.282485
STRPRD,LANCASTER ST,1700 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,311.1376026,2010,-76.5951096,39.282485
STRPRD,LANCASTER ST,1800 BLK LANCASTER ST,CONTRAFLOW,1,SOUTHEAST BIKE NETWORK, ,184.0249103,2010,-76.5951096,39.282485
STRPRD,LANCASTER ST,1800 BLK LANCASTER ST,CONTRAFLOW,1,SOUTHEAST BIKE NETWORK, ,187.1843896,2010,-76.5951096,39.282485
STRPRD,LANCASTER ST,1900 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,365.9233306,2010,-76.5951096,39.282485
STRPRD,LEAKIN ST,700 BLK LEAKIN ST,SHARROW,1,SOUTHEAST BIKE NETWORK, ,113.6222954,2010,-76.5842966,39.2834342
STRPRD,LEAKIN ST,700 BLK LEAKIN ST,SHARROW,1,SOUTHEAST BIKE NETWORK, ,179.0809417,2010,-76.5842966,39.2834342
STRPRD,LIBERTY HEIGHTS AVE,2000 BLK LIBERTY HEIGHTS AVE,BIKE LANE,1, , ,164.4102384,2012,-76.6800556,39.3266425
STRPRD,LIBERTY HEIGHTS AVE,2100 BLK LIBERTY HEIGHTS AVE,BIKE LANE,1, , ,301.0421249,2012,-76.6800556,39.3266425
STRPRD,LIBERTY HEIGHTS AVE,2200 BLK LIBERTY HEIGHTS AVE,BIKE LANE,1, , ,265.1941941,2012,-76.6800556,39.3266425
STRPRD,LIGHT ST, ,BIKE LANE,2,OPERATION ORANGE CONE, ,22.70096991,2012,-76.6125962,39.2785869
STRPRD,LIGHT ST,700 BLK LIGHT ST,BIKE LANE,2,OPERATION ORANGE CONE, ,213.0360025,2012,-76.6114279,39.2715521
STRPRD,LIGHT ST,800 BLK LIGHT ST,BIKE LANE,2,OPERATION ORANGE CONE, ,51.11743524,2012,-76.6114279,39.2715521
STRPRD,LIGHT ST,800 BLK LIGHT ST,BIKE LANE,2,OPERATION ORANGE CONE, ,141.3115323,2012,-76.6114279,39.2715521
STRPRD,LIGHT ST,800 BLK LIGHT ST,BIKE LANE,2,OPERATION ORANGE CONE, ,175.4638914,2012,-76.6114279,39.2715521
STRPRD,LIGHT ST,900 BLK LIGHT ST,BIKE LANE,2,OPERATION ORANGE CONE, ,114.2077267,2012,-76.6114279,39.2715521
STRPRD,LIGHT ST,900 BLK LIGHT ST,BIKE LANE,2,OPERATION ORANGE CONE, ,127.8456947,2012,-76.6114279,39.2715521
STRPRD,LOCH RAVEN BLVD, ,SHARROW,1,OPERATION ORANGE CONE, ,35.70740181,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD, ,SHARROW,2,OPERATION ORANGE CONE, ,61.99061187,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD, ,SHARROW,2,OPERATION ORANGE CONE, ,62.94554293,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD, ,SHARROW,2,OPERATION ORANGE CONE, ,145.6635269,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD,3200 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,628.9358496,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD,3200 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,783.514545,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD,3300 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,137.5626241,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD,3300 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,145.2866403,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD,3300 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,146.6951642,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD,3300 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,162.2540109,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD,3400 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,148.040479,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD,3400 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,156.1698351,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD,3500 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,132.5077731,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD,3500 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,133.0068996,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD,3600 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,69.30994004,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD,3600 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,106.3968751,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD,3600 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,233.1493013,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD,3700 BLK LOCH RAVEN BLVD,SHARROW,1,OPERATION ORANGE CONE, ,153.4059649,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD,3700 BLK LOCH RAVEN BLVD,SHARROW,1,OPERATION ORANGE CONE, ,174.482318,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD,3700 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,339.9579225,2008,-76.5873802,39.3621151
STRPRD,LOCH RAVEN BLVD,4700 BLK LOCH RAVEN BLVD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,67.00418612,2007,-76.5873802,39.3621151
STRPRD,MADISON AVE,2200 BLK MADISON AVE,BIKE LANE,1,PLANNING TRAFFIC,EUTAW,281.5281252,2010,-76.6318594,39.3070851
STRPRD,MADISON AVE,2200 BLK MADISON AVE,BIKE LANE,1,PLANNING TRAFFIC,EUTAW,709.3277419,2010,-76.6318594,39.3070851
STRPRD,MADISON AVE,2400 BLK MADISON AVE,BIKE LANE,1,PLANNING TRAFFIC,EUTAW,434.3550788,2010,-76.6318594,39.3070851
STRPRD,MADISON AVE,2500 BLK MADISON AVE,BIKE LANE,1,PLANNING TRAFFIC,EUTAW,169.3017336,2010,-76.6318594,39.3070851
STRPRD,MADISON AVE,2500 BLK MADISON AVE,BIKE LANE,1,PLANNING TRAFFIC,EUTAW,274.0506009,2010,-76.6318594,39.3070851
STRPRD,MADISON AVE,2500 BLK MADISON AVE,BIKE LANE,1,PLANNING TRAFFIC,EUTAW,310.7623647,2010,-76.6318594,39.3070851
STRPRD,MC CALLUM DR,3700 BLK MC CALLUM DR,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,1387.102585,2007,-76.6121893,39.2903848
STRPRD,MILLBROOK ROAD,100 BLK MILLBROOK ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,579.211332,2007,-76.6170577,39.3437769
STRPRD,MILLBROOK ROAD,4400 BLK MILLBROOK ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,184.3271589,2007,-76.6170577,39.3437769
STRPRD,MILLBROOK ROAD,4500 BLK MILLBROOK ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,755.4084878,2007,-76.6170577,39.3437769
STRPRD,MILLBROOK ROAD,4600 BLK MILLBROOK ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,689.6361509,2007,-76.6170577,39.3437769
STRPRD,MORAVIA PARK DR,6100 BLK MORAVIA PARK DR,BIKE LANE,2,ENGINEERING CONSTRUCTION, ,179.3498681,2012,-76.5380869,39.3136543
STRPRD,MORAVIA PARK DR,6100 BLK MORAVIA PARK DR,BIKE LANE,2,ENGINEERING CONSTRUCTION, ,181.9927981,2012,-76.5380869,39.3136543
STRPRD,MORAVIA PARK DR,6100 BLK MORAVIA PARK DR,BIKE LANE,2,ENGINEERING CONSTRUCTION, ,187.3841532,2012,-76.5380869,39.3136543
STRPRD,MORAVIA PARK DR,6300 BLK MORAVIA PARK DR,SHARROW,2,ENGINEERING CONSTRUCTION, ,403.0804373,2012,-76.5380869,39.3136543
STRPRD,MORAVIA PARK DR,6500 BLK MORAVIA PARK DR,BIKE LANE,2,ENGINEERING CONSTRUCTION, ,229.656475,2012,-76.5380869,39.3136543
STRPRD,MORAVIA PARK DR,6500 BLK MORAVIA PARK DR,BIKE LANE,2,ENGINEERING CONSTRUCTION, ,502.4424193,2012,-76.5380869,39.3136543
STRPRD,MORAVIA PARK DR,6700 BLK MORAVIA PARK DR,BIKE LANE,2,ENGINEERING CONSTRUCTION, ,825.3402693,2012,-76.5380869,39.3136543
STRPRD,MORAVIA PARK DR,6800 BLK MORAVIA PARK DR,BIKE LANE,2,ENGINEERING CONSTRUCTION, ,879.7741716,2012,-76.5380869,39.3136543
STRPRD,N BROADWAY, ,SHARROW,1,TRAFFIC CALMING, ,17.5950566,2012,-76.594451,39.3032389
STRPRD,N BROADWAY, ,SHARROW,1,TRAFFIC CALMING, ,20.91080123,2012,-76.594451,39.3032389
STRPRD,N BROADWAY, ,SHARROW,1,TRAFFIC CALMING, ,22.25274498,2012,-76.594451,39.3032389
STRPRD,N BROADWAY, ,SHARROW,1,TRAFFIC CALMING, ,51.92495583,2012,-76.594451,39.3032389
STRPRD,N BROADWAY, ,SHARROW,1,TRAFFIC CALMING, ,54.45656145,2012,-76.594451,39.3032389
STRPRD,N BROADWAY,100 BLK N BROADWAY,SHARROW,1,TRAFFIC CALMING, ,238.6851145,2012,-76.594589,39.292961
STRPRD,N BROADWAY,100 BLK N BROADWAY,SHARROW,1,TRAFFIC CALMING, ,257.1769958,2012,-76.594589,39.292961
STRPRD,N BROADWAY,100 BLK N BROADWAY,SHARROW,1,TRAFFIC CALMING, ,482.7637456,2012,-76.594589,39.292961
STRPRD,N BROADWAY,1000 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,493.3795035,2012,-76.5948203,39.3019683
STRPRD,N BROADWAY,1000 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,494.6465722,2012,-76.5948203,39.3019683
STRPRD,N BROADWAY,1100 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,139.5486367,2012,-76.5947196,39.3032237
STRPRD,N BROADWAY,1100 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,207.5477875,2012,-76.5947196,39.3032237
STRPRD,N BROADWAY,1200 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,180.5226748,2012,-76.5947475,39.3036523
STRPRD,N BROADWAY,1200 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,245.181699,2012,-76.5947475,39.3036523
STRPRD,N BROADWAY,1200 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,386.728368,2012,-76.5947475,39.3036523
STRPRD,N BROADWAY,1200 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,389.7278655,2012,-76.5947475,39.3036523
STRPRD,N BROADWAY,1300 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,95.86788265,2012,-76.595091,39.305442
STRPRD,N BROADWAY,1300 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,175.0009763,2012,-76.595091,39.305442
STRPRD,N BROADWAY,1300 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,186.0349327,2012,-76.595091,39.305442
STRPRD,N BROADWAY,1300 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,204.8706943,2012,-76.595091,39.305442
